artist_name,release_date,genre,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,topic
1764,2005,4,53,0.000993049,0.000993049,0.000993049,0.3825335009542461,0.000993049,0.1461969350416432,0.000993049,0.1795828820365744,0.000993049,0.055831689,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,4
1154,2005,4,63,0.001253133,0.2991817297350196,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.121555467,0.001253133,0.001253133,0.223333593,0.001253133,0.001253133,0.3125105592525258,0.001253133,14
960,2005,4,41,0.001644737,0.081398476,0.001644737,0.001644737,0.001644737,0.048058812,0.001644737,0.1418727157218693,0.001644737,0.4312516735652039,0.001644737,0.001644737,0.001644737,0.055594575,0.001644737,10
544,2005,4,75,0.001144165,0.1231794388989702,0.5937900541670995,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.023511636,0.001144165,0.001144165,0.1046288825321044,0.001144165,0.001144165,3
880,2005,4,179,0.010146812,0.000474158,0.000474158,0.067478196,0.098327053,0.000474158,0.000474158,0.1130020192796168,0.3222811504170967,0.012291955,0.000474158,0.000474158,0.000474158,0.000474158,0.000474158,9
1104,2006,4,55,0.2330364844951716,0.1116393593260805,0.001119821,0.001119821,0.001119821,0.001119821,0.048746141,0.001119821,0.001119821,0.001119821,0.001119821,0.068761443,0.001119821,0.4180363872124036,0.001119821,14
1179,2006,4,123,0.000674764,0.1303824569658751,0.000674764,0.000674764,0.000674764,0.000674764,0.000674764,0.038046504,0.6907926730678887,0.000674764,0.000674764,0.078043437,0.000674764,0.000674764,0.000674764,9
492,2006,4,182,0.012950227,0.1567427969069941,0.000427899,0.000427899,0.000427899,0.013659251,0.064245405,0.000427899,0.7080393486217651,0.000427899,0.000427899,0.016426776,0.000427899,0.022801407,0.000427899,9
95,2006,4,41,0.001315789,0.00131579,0.00131579,0.1517563497006609,0.00131579,0.001315789,0.5425372818770081,0.1840222026401573,0.001315789,0.1019473230847101,0.001315789,0.00131579,0.001315789,0.00131579,0.001315789,7
1091,2006,4,74,0.1120856850857493,0.000701754,0.2737382529826971,0.1025982745058929,0.000701754,0.000701754,0.037666023,0.061873264,0.000701754,0.000701754,0.000701754,0.028215526,0.000701754,0.3198552179649341,0.056248458,14
233,2006,4,61,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.361544272,0.091784233,0.3406186452166454,0.001349528,0.001349528,0.001349528,0.1858099344310678,0.001349528,10
1768,2006,4,66,0.001096491,0.1142982041474153,0.1603589477245834,0.001096491,0.001096491,0.001096491,0.001096491,0.001096491,0.001096491,0.001096491,0.001096491,0.001096491,0.001096491,0.4151147584406189,0.001096491,14
484,2006,4,197,0.000370645,0.1405861299460768,0.4130416748757847,0.000370645,0.196004617,0.000370645,0.000370645,0.000370645,0.1442236507813135,0.000370645,0.000370645,0.000370645,0.000370645,0.000370645,0.000370645,3
1090,2006,4,65,0.001119821,0.084710939,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.3952214856373609,0.001119821,0.001119821,0.5021504413393183,0.001119821,14
1091,2006,4,35,0.001644737,0.001644737,0.147836672,0.1247813696630775,0.001644737,0.001644737,0.001644737,0.1505998158192112,0.3216490083567888,0.001644737,0.1064972615306611,0.04899504,0.001644737,0.001644737,0.001644737,9
111,2006,4,174,0.058676917,0.000474158,0.000474158,0.020973865,0.000474158,0.000474158,0.017052577,0.2366702535254057,0.4554039124789824,0.000474158,0.000474158,0.000474158,0.000474158,0.000474158,0.000474158,9
1091,2006,4,85,0.000711238,0.000711238,0.4855565502125567,0.000711238,0.084387898,0.000711238,0.000711238,0.14050123,0.000711238,0.1296694723744054,0.070611386,0.000711238,0.000711238,0.000711238,0.017693527,3
418,2006,4,144,0.015461726,0.000572082,0.079691977,0.043394578,0.000572082,0.000572082,0.000572082,0.2217726849861792,0.3760556047412454,0.060085768,0.000572082,0.013963278,0.000572082,0.000572082,0.070070629,9
1091,2006,4,102,0.000565931,0.4013610556675709,0.000565931,0.000565931,0.1299767450129146,0.000565931,0.000565931,0.2424621299028506,0.000565931,0.000565931,0.000565931,0.000565931,0.000565931,0.064767731,0.000565931,2
1466,2006,4,128,0.000604961,0.5571090720050446,0.1011045343907117,0.079793207,0.046223838,0.000604961,0.000604961,0.037730238,0.000604961,0.000604961,0.000604961,0.000604961,0.000604961,0.1252777649496223,0.000604961,2
214,2006,4,117,0.000501253,0.085551749,0.000501253,0.000501253,0.000501253,0.000501253,0.4118216766864512,0.2295425662976085,0.029147779,0.000501253,0.000501253,0.036064137,0.000501253,0.088772572,0.013494175,7
649,2006,4,31,0.001879699,0.1248305023990699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.3761467532353816,0.001879699,0.001879699,0.001879699,0.001879699,0.4689475556068079,0.001879699,14
649,2006,4,70,0.000862813,0.3258042292408325,0.2472869427701665,0.1128615000494294,0.000862813,0.000862813,0.060368007,0.000862813,0.000862813,0.000862813,0.000862813,0.000862813,0.000862813,0.2002695677153805,0.000862813,2
720,2006,4,112,0.00055991,0.00055991,0.00055991,0.00055991,0.2480584453612454,0.00055991,0.012125381,0.3090507987585313,0.00055991,0.00055991,0.00055991,0.00055991,0.00055991,0.3042518737732018,0.048395396,14
214,2006,4,47,0.001385042,0.3453780593861643,0.1596293529098863,0.001385042,0.001385042,0.001385042,0.001385042,0.06697929,0.001385042,0.039144756,0.001385042,0.083746793,0.001385042,0.1392299664261816,0.001385042,2
858,2006,4,94,0.1356520182833462,0.000822368,0.000822369,0.000822368,0.000822368,0.000822368,0.000822368,0.2959168868237849,0.000822368,0.000822368,0.027255753,0.000822368,0.000822368,0.063375215,0.3784068562247601,15
634,2006,4,90,0.000649773,0.3285132087875529,0.000649773,0.069148965,0.1028109595659667,0.000649773,0.013351109,0.3242761112427741,0.000649773,0.000649773,0.000649773,0.000649773,0.0181588,0.000649773,0.000649773,2
649,2006,4,88,0.00075188,0.1007912880643185,0.3078103858892902,0.00075188,0.00075188,0.00075188,0.00075188,0.00075188,0.00075188,0.00075188,0.00075188,0.2182353414246549,0.00075188,0.3073623281133678,0.00075188,3
484,2006,4,125,0.000457666,0.1556424741754556,0.000457666,0.000457666,0.000457666,0.037931507,0.000457666,0.000457666,0.000457666,0.000457666,0.1039353189442193,0.000457666,0.000457666,0.6956257107855731,0.000457666,14
95,2006,4,62,0.001012146,0.354466403,0.1493713014457873,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.09864659,0.1219115210401997,0.001012146,0.029493479,0.048593521,0.001012146,2
1466,2006,4,103,0.000674764,0.3027869845554174,0.085567355,0.000674764,0.000674764,0.000674764,0.000674764,0.000674764,0.07558859,0.000674764,0.000674764,0.1407645466180763,0.034588425,0.3519321684069904,0.000674764,14
144,2006,4,72,0.000773994,0.054582772,0.3555098209445625,0.169073098,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.2442165590911411,0.016597468,0.090089542,0.060642813,3
1179,2006,4,192,0.000398724,0.066464544,0.000398724,0.000398724,0.015752646,0.000398724,0.040061508,0.000398724,0.682857787,0.000398724,0.074468228,0.060907825,0.000398724,0.000398724,0.000398724,9
1038,2006,4,114,0.000797448,0.5923658418711442,0.000797448,0.000797448,0.031206451,0.000797448,0.1002375606982851,0.000797448,0.085112769,0.000797448,0.000797448,0.000797448,0.057637263,0.000797448,0.061500777,2
649,2006,4,22,0.002506266,0.1882863160416162,0.1711561435923901,0.3214999490209759,0.002506266,0.002506266,0.094331537,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.04909261,4
1522,2006,4,183,0.000510986,0.000510986,0.2501365140631796,0.000510986,0.021129832,0.047944527,0.000510986,0.083536515,0.3377288980212742,0.075822203,0.125022712,0.000510986,0.000510986,0.030359517,0.000510986,9
1566,2006,4,38,0.002192982,0.3273846137625983,0.2102808747523773,0.086946333,0.002192982,0.002192982,0.002192983,0.2181502148728668,0.002192983,0.002192982,0.002192983,0.002192983,0.002192982,0.1265362083110018,0.002192982,2
858,2006,4,196,0.000465766,0.000465766,0.086186546,0.055238123,0.056070232,0.000465766,0.000465766,0.000465766,0.5996436302456737,0.04257635,0.1095357569536722,0.045160168,0.000465766,0.000465766,0.000465766,9
967,2006,4,34,0.00228833,0.00228833,0.1207951590275498,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.2428469886603014,0.00228833,0.00228833,0.00228833,0.5997445793738341,0.00228833,14
649,2006,4,43,0.001594896,0.6325512034742152,0.174596984,0.001594896,0.001594896,0.001594897,0.001594897,0.001594896,0.001594896,0.001594896,0.001594896,0.1673334699271842,0.001594896,0.001594896,0.001594896,2
289,2006,4,90,0.000720981,0.3442177325811992,0.000720981,0.052479219,0.000720981,0.000720981,0.000720981,0.000720981,0.000720981,0.059860927,0.055486834,0.000720981,0.000720981,0.2221733540993234,0.036223225,2
1057,2006,4,91,0.000604961,0.000604961,0.000604961,0.3716805607382734,0.1687819284588416,0.000604961,0.042380198,0.04983918,0.000604961,0.000604961,0.2225729183454659,0.000604961,0.000604961,0.1248864054421417,0.012599281,4
23,2006,4,77,0.000822368,0.044544244,0.000822368,0.000822369,0.000822368,0.038284363,0.000822368,0.1153515254580813,0.052007393,0.042082183,0.000822368,0.000822368,0.000822369,0.5844336220280937,0.000822368,14
1466,2006,4,112,0.000626566,0.3845199731616204,0.060878214,0.000626566,0.000626566,0.000626566,0.1159564034761695,0.037778288,0.000626566,0.120794855,0.2480419454793332,0.000626566,0.000626566,0.000626566,0.024511523,2
1566,2006,4,21,0.002631579,0.4961113420908192,0.066805273,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.2282406165620527,0.002631579,2
903,2006,4,65,0.000822368,0.000822368,0.072628074,0.000822368,0.000822368,0.000822368,0.040949075,0.4688235098841181,0.022292078,0.000822368,0.000822368,0.000822368,0.000822368,0.351505356,0.000822369,14
720,2006,4,53,0.001169591,0.2291712281219712,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.1389234461162595,0.04734923,0.1641981751806556,0.001169591,0.001169591,0.001169591,0.3582056224617154,0.001169591,14
649,2006,4,42,0.001644737,0.191423536,0.2885178939774306,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.037882112,0.001644737,0.001644737,0.001644737,0.001644737,0.3322662596664671,0.069054207,14
1651,2007,4,57,0.001012146,0.3359647135422948,0.1506068620455343,0.001012146,0.001012146,0.001012146,0.001012146,0.029400073,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.3731790702039787,0.045441936,14
341,2007,4,40,0.001283697,0.3455856218287318,0.1349262038683047,0.269404988,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.2308277307935281,0.001283697,0.001283697,0.001283697,0.001283697,2
1497,2007,4,44,0.001315789,0.001315789,0.510774885,0.19306412,0.001315789,0.001315789,0.00131579,0.00131579,0.00131579,0.001315789,0.00131579,0.00131579,0.00131579,0.1977563031469366,0.025150933,3
799,2007,4,89,0.000877193,0.000877193,0.000877193,0.4316359964844772,0.1592853179103556,0.01872665,0.000877193,0.1962460735506048,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.045620689,4
289,2007,4,76,0.001283697,0.3543359445063531,0.4340069220150797,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.1911179795444584,0.001283697,3
1123,2007,4,76,0.000683527,0.000683527,0.000683527,0.000683527,0.016581776,0.000683527,0.048793461,0.5382092815394643,0.000683527,0.000683527,0.000683527,0.000683527,0.000683527,0.065558143,0.3212879609650284,15
1499,2007,4,112,0.028878226,0.1690022014734398,0.3445510473928291,0.09829168,0.025165814,0.000666223,0.000666223,0.000666223,0.000666223,0.000666223,0.1125975853917026,0.000666223,0.000666223,0.1805404913138803,0.000666223,3
1518,2007,4,88,0.000666223,0.000666223,0.000666223,0.000666223,0.000666223,0.000666223,0.028174955,0.2126710370446649,0.000666223,0.000666223,0.1431395679692516,0.1108879987255524,0.000666223,0.3640745240324535,0.075046683,14
289,2007,4,139,0.000411184,0.3998376927817395,0.000411184,0.000411184,0.008308867,0.000411184,0.000411184,0.068610944,0.2807203852847185,0.1646320965049903,0.000411184,0.000411184,0.000411184,0.07254462,0.000411184,2
382,2007,4,65,0.001196172,0.047116945,0.001196172,0.4549576245886687,0.001196172,0.001196172,0.001196172,0.001196172,0.001196172,0.1170926942211403,0.15874063,0.001196172,0.001196172,0.2053456946724791,0.001196172,4
746,2007,4,76,0.001052632,0.4260487225331404,0.001052632,0.068779026,0.085141547,0.07190059,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.1571401713511313,0.030750807,0.048183597,0.001052632,2
214,2007,4,128,0.000598086,0.1136233287666516,0.000598086,0.4237988008686212,0.000598086,0.000598086,0.000598086,0.089428887,0.000598086,0.023062939,0.000598086,0.1559643586202497,0.018199739,0.000598086,0.000598086,4
90,2007,4,89,0.000626566,0.07287818,0.156729744,0.000626566,0.000626566,0.000626566,0.013876648,0.000626566,0.000626566,0.1497192473820897,0.000626566,0.064419655,0.000626566,0.4060311913909367,0.097115881,14
1258,2007,4,196,0.000449843,0.000449843,0.032978842,0.000449843,0.000449843,0.000449843,0.009996548,0.2417907250793174,0.3636152720851331,0.000449843,0.2568222906065338,0.000449843,0.020187176,0.000449843,0.000449843,9
1861,2007,4,112,0.000531632,0.000531632,0.034576187,0.000531632,0.093339264,0.000531632,0.000531632,0.000531632,0.4332492260327303,0.000531632,0.1093113235163387,0.2692743614608901,0.01141634,0.000531632,0.000531632,9
1499,2007,4,101,0.000809717,0.000809717,0.1041185046638363,0.080816595,0.015803412,0.000809717,0.000809717,0.000809717,0.000809717,0.071287732,0.1843800518012528,0.000809717,0.000809717,0.3378833542179638,0.000809717,14
504,2007,4,85,0.000956938,0.000956938,0.000956938,0.000956938,0.000956938,0.000956938,0.000956938,0.06659112,0.6691967162187431,0.000956938,0.1809390186894597,0.000956938,0.068919078,0.000956938,0.000956938,9
746,2007,4,66,0.00122399,0.1955779136959012,0.3513961093878212,0.00122399,0.00122399,0.00122399,0.063231333,0.00122399,0.00122399,0.1379753809688464,0.00122399,0.00122399,0.1496381168213002,0.00122399,0.086269273,3
25,2007,4,137,0.015071221,0.06904241,0.000649773,0.000649773,0.000649773,0.070813237,0.028317951,0.000649773,0.5515068661616815,0.000649773,0.2505395630771879,0.000649773,0.000649773,0.000649773,0.000649773,9
306,2007,4,94,0.000634115,0.000634115,0.451754429,0.000634115,0.024290935,0.013250598,0.039984284,0.000634115,0.000634115,0.000634115,0.000634115,0.000634115,0.000634115,0.1548038539870736,0.06531578,3
1165,2007,4,74,0.000785546,0.3947005395248397,0.000785546,0.042463243,0.000785546,0.000785546,0.036484869,0.1257976501245133,0.000785546,0.058309361,0.3167619749504067,0.000785546,0.000785546,0.000785546,0.000785546,2
1499,2007,4,137,0.000461681,0.000461681,0.3430695100988581,0.243795773,0.027571303,0.000461681,0.015508013,0.000461681,0.015054361,0.000461681,0.000461681,0.014352059,0.045364354,0.030180282,0.042968641,3
673,2007,4,90,0.000626566,0.154428416,0.000626566,0.000626566,0.000626566,0.024558116,0.000626566,0.1266197349783503,0.000626566,0.086426338,0.000626566,0.000626566,0.015118745,0.5038662418454137,0.000626566,14
1861,2007,4,58,0.001096491,0.001096491,0.4914422,0.001096491,0.1637279525037689,0.001096491,0.001096491,0.001096491,0.088159814,0.001096491,0.001096491,0.001096491,0.001096491,0.071492192,0.019708263,3
815,2007,4,37,0.003095975,0.003095975,0.3122310656389863,0.003095975,0.003095975,0.003095976,0.2574497924015658,0.15512022,0.003095975,0.003095975,0.003095975,0.003095975,0.065498961,0.003095975,0.1090714992399715,3
815,2007,4,76,0.000773994,0.2409773321001526,0.074388054,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.4890991646204956,0.000773994,0.051706057,0.081465515,0.000773994,0.000773994,10
159,2007,4,125,0.000537057,0.071674159,0.3144454162023307,0.000537057,0.03801374,0.000537057,0.000537057,0.1025335803531735,0.000537057,0.033503124,0.000537057,0.1039125507824121,0.000537057,0.1199361257270777,0.000537057,3
1499,2007,4,129,0.000634115,0.5043493110817313,0.000634115,0.000634115,0.000634115,0.000634115,0.2105440221734885,0.000634115,0.053435371,0.056221334,0.095132778,0.000634115,0.000634115,0.000634115,0.000634115,2
955,2007,4,59,0.001012146,0.001012146,0.6294199056549383,0.001012146,0.020716259,0.001012146,0.001012146,0.1712650205120935,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.034374387,0.089828808,3
553,2007,4,54,0.001697793,0.1794355532862316,0.001697793,0.3143595997937462,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.4790401600500346,0.001697793,14
671,2007,4,143,0.000548246,0.000548246,0.000548246,0.000548246,0.1497699211272645,0.018853829,0.000548246,0.000548246,0.081384309,0.000548246,0.000548246,0.000548246,0.000548246,0.3734796074817442,0.041238696,14
1492,2007,4,181,0.074669505,0.000431406,0.000431406,0.000431406,0.011541105,0.011474441,0.016442436,0.000431406,0.7187982267363232,0.000431406,0.000431406,0.054982628,0.000431406,0.000431406,0.077476027,9
1273,2007,4,174,0.1010993517775797,0.057927543,0.054745309,0.009922031,0.088435003,0.000368053,0.000368053,0.000368053,0.4479939792618305,0.000368053,0.028056307,0.000368053,0.000368053,0.052613268,0.000368053,9
955,2007,4,90,0.019040201,0.000835422,0.000835422,0.1329968769813826,0.000835422,0.000835422,0.1010853332862736,0.068563267,0.000835422,0.000835422,0.000835422,0.000835422,0.028545743,0.3743750262245293,0.1105295899319066,14
1518,2007,4,24,0.002923977,0.083360429,0.002923977,0.075078603,0.002923977,0.002923977,0.002923977,0.2356683234736811,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.3934852550793056,0.002923977,14
1738,2007,4,42,0.001644737,0.3540633379051003,0.001644737,0.089197403,0.001644737,0.001644737,0.001644737,0.1024418976496177,0.001644737,0.2145117534988562,0.001644737,0.001644737,0.001644737,0.1883628522713218,0.001644737,2
1651,2007,4,19,0.003289474,0.003289474,0.4406537593960559,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.049393969,0.003289474,0.2065492710517152,0.003289474,3
1480,2007,4,150,0.019651334,0.000537057,0.000537057,0.041673453,0.0622534,0.000537057,0.000537057,0.000537057,0.4056434692917166,0.000537057,0.074684137,0.030596447,0.2357930507528223,0.000537057,0.026443677,9
37,2008,4,67,0.000877193,0.1428957222128322,0.2599387297355795,0.06557394,0.000877193,0.000877193,0.000877193,0.2167437522123997,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.3025671535786131,0.000877193,14
269,2008,4,141,0.041705579,0.000537057,0.023319215,0.1562848179886137,0.000537057,0.02300164,0.000537057,0.1062967473748372,0.387485771,0.000537057,0.000537057,0.000537057,0.000537057,0.000537057,0.034653337,9
111,2008,4,180,0.040349639,0.014124349,0.000318979,0.064203419,0.006856376,0.000318979,0.000318979,0.180831854,0.032678386,0.000318979,0.000318979,0.043059551,0.000318979,0.3176395235587362,0.000318979,14
1431,2008,4,53,0.001283697,0.001283697,0.3607487502178064,0.001283697,0.001283697,0.001283697,0.001283697,0.1174890100487334,0.001283697,0.001283697,0.001283697,0.1900867290983741,0.001283697,0.069544136,0.001283697,3
1452,2008,4,61,0.04425353,0.072919007,0.3308769240686551,0.000993049,0.022783864,0.000993049,0.1176877706697471,0.000993049,0.000993049,0.000993049,0.000993049,0.037550298,0.000993049,0.000993049,0.028627476,3
1584,2008,4,43,0.001594896,0.001594896,0.3458456774436844,0.001594896,0.001594896,0.001594896,0.001594896,0.2296246625476274,0.1075149552969685,0.001594896,0.001594896,0.001594896,0.092486745,0.067339159,0.029018515,3
37,2008,4,66,0.001012146,0.3747270456958544,0.1504659850053267,0.001012146,0.001012146,0.001012146,0.001012146,0.2736479900757144,0.1243861569220824,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.062602781,2
90,2008,4,94,0.000674764,0.1076022282719317,0.000674764,0.1145641215845084,0.000674764,0.07016855,0.000674764,0.2043191405464998,0.000674764,0.000674764,0.061447052,0.000674764,0.000674764,0.3113806238634827,0.000674764,14
1835,2008,4,98,0.000797448,0.1466087841545027,0.000797448,0.000797448,0.000797448,0.000797448,0.3453960137592415,0.1242745130345108,0.095622432,0.025669884,0.000797448,0.027734298,0.000797448,0.000797448,0.000797448,7
1166,2008,4,44,0.1643849634363614,0.3244600458107429,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.1013117185602274,0.001547988,0.001547988,0.001547988,0.001547988,0.040059163,0.2907978518714825,0.001547988,2
1499,2008,4,120,0.105265399,0.061238205,0.4738821791683812,0.00055991,0.00055991,0.00055991,0.00055991,0.00055991,0.1006794017795685,0.00055991,0.00055991,0.00055991,0.00055991,0.082200013,0.00055991,3
287,2008,4,129,0.000649773,0.1478369181835954,0.122354279,0.000649773,0.000649773,0.010290786,0.000649773,0.1880047786777583,0.3048803220463806,0.000649773,0.075908337,0.046483234,0.025277921,0.000649773,0.034545722,9
14,2008,4,145,0.029729354,0.000626566,0.000626566,0.017065626,0.0334941,0.034059828,0.000626566,0.1242524462155559,0.4743177713066976,0.000626566,0.054930678,0.000626566,0.000626566,0.000626566,0.000626566,9
90,2008,4,70,0.001012146,0.001012146,0.001012146,0.3103475752117945,0.001012146,0.001012146,0.037571683,0.181854188,0.001012146,0.001012146,0.001012146,0.078075537,0.001012146,0.3779809758605968,0.001012146,14
720,2008,4,84,0.00093985,0.3842420868050534,0.00093985,0.07029162,0.00093985,0.00093985,0.00093985,0.00093985,0.043527273,0.00093985,0.00093985,0.1417539385449668,0.00093985,0.2940772955579886,0.037261324,2
1037,2008,4,27,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.1587677891859688,0.002506266,0.1320814830628978,0.080718092,0.002506266,0.060092901,0.002506266,0.3596390396677705,0.002506266,14
1115,2008,4,101,0.00055991,0.1498926720596429,0.3410664627427672,0.2016220644726126,0.00055991,0.00055991,0.00055991,0.042524385,0.079986804,0.00055991,0.00055991,0.1408935339289015,0.00055991,0.037295152,0.00055991,3
1548,2008,4,9,0.005263158,0.7052565157713787,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.00526316,0.005263158,0.005263158,0.005263158,2
16,2008,4,37,0.001461988,0.001461988,0.5056322412035397,0.001461988,0.001461988,0.001461988,0.001461988,0.1461859854967407,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.1351321710108478,0.035159881,3
418,2008,4,177,0.000773994,0.000773994,0.061937399,0.000773994,0.000773994,0.000773994,0.000773994,0.065441002,0.7960246497347614,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,9
1548,2008,4,20,0.1038071283001589,0.1319556036440665,0.1257884927841054,0.003095975,0.003095975,0.003095975,0.003095975,0.003095976,0.003095975,0.3613950137528561,0.003095975,0.003095976,0.003095975,0.003095975,0.003095976,10
90,2008,4,64,0.001169591,0.055487273,0.3269985913150083,0.1423740024986316,0.076209853,0.001169591,0.001169591,0.2789788067399433,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.1047467944544781,0.001169591,3
960,2008,4,52,0.001814882,0.3180380980262056,0.1220435094590913,0.096110691,0.001814882,0.001814882,0.001814882,0.1896019956290406,0.001814882,0.058472449,0.001814882,0.1631525805103013,0.001814882,0.001814882,0.001814882,2
598,2008,4,58,0.001385042,0.3190993642365405,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.2173429222281521,0.001385042,0.001385042,0.001385042,0.1490968622805137,0.001385042,0.001385042,0.001385042,2
598,2008,4,43,0.002392345,0.4545606958851063,0.002392345,0.3231945319303055,0.002392344,0.002392345,0.002392345,0.002392345,0.1130133917959761,0.002392345,0.002392345,0.002392345,0.002392345,0.073346211,0.002392345,2
37,2008,4,92,0.000683527,0.4034183497637602,0.03284229,0.056740857,0.000683527,0.000683527,0.038057541,0.1962224375874567,0.000683527,0.1196894683200082,0.090626801,0.000683527,0.000683527,0.000683527,0.054883457,2
1181,2008,4,56,0.00093985,0.00093985,0.4792547344222313,0.00093985,0.00093985,0.00093985,0.00093985,0.00093985,0.00093985,0.1133290118044592,0.00093985,0.00093985,0.00093985,0.1567635504276319,0.1736469517913033,3
796,2008,4,19,0.003289474,0.003289474,0.3630093244693422,0.09665736,0.003289474,0.2003058509340091,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,3
1074,2008,4,178,0.084843139,0.013419986,0.000457666,0.000457666,0.000457666,0.000457666,0.000457666,0.2934115406240696,0.000457666,0.000457666,0.000457666,0.000457666,0.030054544,0.3124887829560957,0.000457666,14
598,2008,4,28,0.002506266,0.2136519598750038,0.037214448,0.002506266,0.002506266,0.002506266,0.051662898,0.002506266,0.002506266,0.3355010906341014,0.002506266,0.104860333,0.002506266,0.002506266,0.002506266,10
1154,2008,4,38,0.001697793,0.1146488801161748,0.080699644,0.3059649762446529,0.001697793,0.001697793,0.001697793,0.060100344,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.1896417496570952,0.001697793,4
90,2008,4,87,0.000809717,0.000809717,0.4644271829052463,0.000809717,0.1368576557219592,0.000809717,0.0207236,0.000809717,0.070198234,0.000809717,0.2209073121853511,0.000809717,0.030205853,0.000809717,0.000809717,3
598,2008,4,59,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.1694602082193195,0.054240014,0.00122399,0.00122399,0.5159111632297309,0.00122399,14
90,2008,4,65,0.00093985,0.3956847706681494,0.00093985,0.049162401,0.00093985,0.00093985,0.00093985,0.1934941151300936,0.00093985,0.041943934,0.00093985,0.00093985,0.00093985,0.2351115608602541,0.00093985,2
418,2008,4,55,0.1973366537911464,0.001074114,0.001074114,0.001074114,0.064152989,0.001074114,0.069383184,0.06091446,0.001074114,0.001074114,0.001074114,0.001074114,0.0396751,0.4689087216379451,0.001074114,14
418,2008,4,132,0.064634739,0.00044603,0.040018608,0.00044603,0.051051907,0.00044603,0.00044603,0.099345293,0.00044603,0.00044603,0.00044603,0.015783956,0.01069671,0.3676464199753364,0.00044603,14
1181,2009,4,72,0.000848896,0.06224341,0.057203038,0.055339682,0.000848896,0.000848896,0.07580856,0.000848896,0.000848896,0.067252106,0.000848896,0.064701341,0.026175769,0.4351274148111616,0.020701159,14
1492,2009,4,124,0.000611995,0.000611995,0.038893031,0.2763662717899821,0.018490158,0.000611995,0.000611995,0.07520829,0.3645277767076996,0.000611995,0.1268407632181899,0.000611995,0.000611995,0.000611995,0.040807238,9
1734,2009,4,101,0.00055991,0.087589378,0.076930605,0.00055991,0.067008636,0.1903479056085548,0.00055991,0.00055991,0.00055991,0.00055991,0.00055991,0.00055991,0.011447996,0.035784541,0.3612879524106692,15
1557,2009,4,170,0.000491884,0.6828427710220996,0.000491884,0.000491884,0.000491884,0.000491884,0.000491884,0.000491884,0.000491884,0.082800769,0.000491884,0.000491884,0.000491884,0.047388774,0.000491884,2
276,2009,4,80,0.00074129,0.3180281938886252,0.085386791,0.00074129,0.00074129,0.2071163265960302,0.00074129,0.083852872,0.098797537,0.00074129,0.00074129,0.033552968,0.00074129,0.135188909,0.029922214,2
